id,scrape_id,last_scraped,name,host_id,street,city,latitude,longitude,is_location_exact
3690751,2.02E+13,7/12/2018,Cosy and Quirky Apartment Near Chapel Street,775684,"South Yarra, VIC, Australia",South Yarra,-37.84026227,144.9938858,t
3698340,2.02E+13,7/12/2018,"Middle Park Art Deco Gem+Beach,Park,Shops&Cafes",2136236,"Middle Park, VIC, Australia",Middle Park,-37.85068749,144.9602628,f
3707861,2.02E+13,7/12/2018,2BR CITY APT - POOL + VIEWS - SLEEPS 6,12197796,"East Melbourne, VIC, Australia",East Melbourne,-37.81443718,144.9867367,t
3713658,2.02E+13,7/12/2018,St Kilda home,4999312,"St Kilda, VIC, Australia",St Kilda,-37.86395698,144.9892789,t
3713797,2.02E+13,7/12/2018,"Art Deco Apartment, South Yarra",15845591,"South Yarra, VIC, Australia",South Yarra,-37.83385277,145.0012655,t
3714304,2.02E+13,7/12/2018,"Top Spot with Pool, Gym & Wifi",12227775,"Port Melbourne, VIC, Australia",Port Melbourne,-37.84232998,144.9376402,t
3735851,2.02E+13,7/12/2018,Edwardian home in Richmond opposite Golden Square,9300523,"Burnley, VIC, Australia",Burnley,-37.82941153,145.0099453,t
3742551,2.02E+13,7/12/2018,Bright comfy apartment - inner city,13141397,"Abbotsford, VIC, Australia",Abbotsford,-37.79978912,144.9983958,t
3752438,2.02E+13,7/12/2018,Award Winning Beach Front Villa,19144074,"Frankston, VIC, Australia",Frankston,-38.14219907,145.1207876,f
3759399,2.02E+13,7/12/2018,Quiet suburban household room.,19247107,"Point Cook, VIC, Australia",Point Cook,-37.89639658,144.7468996,t
3760883,2.02E+13,7/12/2018,Light Filled City Home next to MCG,15440855,"East Melbourne, VIC, Australia",East Melbourne,-37.8132284,144.9865467,t
3760890,2.02E+13,7/12/2018,Cozy double room in period home,2790777,"Footscray, VIC, Australia",Footscray,-37.79059308,144.887674,t
3761574,2.02E+13,7/12/2018,"Modern, Cosy & Spacious Preston Family Home",4886070,"Preston, VIC, Australia",Preston,-37.74852449,145.0141266,t
3762356,2.02E+13,7/12/2018,"In the Heart of City, A+View w/Pool",3004829,"Melbourne, VIC, Australia",Melbourne,-37.81038346,144.969133,t
3769632,2.02E+13,7/12/2018,River Front Apart - Richmond,7661253,"Richmond, VIC, Australia",Richmond,-37.81945892,145.0133815,t
3775894,2.02E+13,7/12/2018,River front with city skyline views,19362123,"South Yarra, VIC, Australia",South Yarra,-37.83277411,144.9900896,t
3777678,2.02E+13,7/12/2018,Boutique Studio Inc bath+kitchen near CBD,13469724,"Flemington, VIC, Australia",Flemington,-37.78618487,144.934397,t
3782573,2.02E+13,7/12/2018,Light-filled 2BR apartment in North Melbourne,6234732,"North Melbourne, VIC, Australia",North Melbourne,-37.79849799,144.9468616,t
3783213,2.02E+13,7/12/2018,family friendly 3 bedroom home!,19413380,"West Footscray, VIC, Australia",West Footscray,-37.79164997,144.8775775,t
3786253,2.02E+13,7/12/2018,South Yarra Apartment - City Views,19432161,"South Yarra, VIC, Australia",South Yarra,-37.83693234,144.9951772,t
3793096,2.02E+13,7/12/2018,Sunny Melbourne Room!,16312308,"Armadale, VIC, Australia",Armadale,-37.85412984,145.0139907,t
3802605,2.02E+13,7/12/2018,"Stunning town residence, Melbourne",7035315,"Elsternwick, VIC, Australia",Elsternwick,-37.8807729,145.0079905,t
3805591,2.02E+13,7/12/2018,Natural Healing Space,19555255,"Launching Place, VIC, Australia",Launching Place,-37.78195723,145.5668442,t
3812145,2.02E+13,7/12/2018,3 bedroom period home in village ,4944974,"Olinda, VIC, Australia",Olinda,-37.85664641,145.3644834,t
3812427,2.02E+13,7/12/2018,LUXICO - Rothesay Avenue (Elwood),11914644,"Elwood, Melbourne, VIC, Australia","Elwood, Melbourne",-37.88018719,144.9888918,t
3814396,2.02E+13,7/12/2018,Millwaters Retreat II - Warburton,17307107,"Victoria, VIC, Australia",,-37.7511754,145.6531854,t
3815322,2.02E+13,7/12/2018,Bright room in Brunswick home,6706746,"Brunswick, VIC, Australia",Brunswick,-37.75510087,144.9566249,t
3821115,2.02E+13,7/12/2018,Room available in Clifton Hill,19654530,"Clifton Hill, VIC, Australia",Clifton Hill,-37.7879715,144.9992642,t
3822253,2.02E+13,7/12/2018,Victorian Terrace - Very Melbourne!,8619717,"Princes Hill, VIC, Australia",Princes Hill,-37.78334756,144.9658639,t
3829829,2.02E+13,7/12/2018,Brand new lux apt view of Albert Pk,2768871,"Melbourne, VIC, Australia",Melbourne,-37.85318587,144.9802402,t
3829874,2.02E+13,7/12/2018,Sunny luxury 2 bedroom apartment,19713441,"St Kilda, VIC, Australia",St Kilda,-37.86001046,144.9787002,t
3836137,2.02E+13,7/12/2018,Charming South Yarra Apartment ,18838920,"South Yarra, VIC, Australia",South Yarra,-37.83631012,144.9886888,t
3842585,2.02E+13,7/12/2018,Rivendell on Cornelius,5124911,"Healesville, VIC, Australia",Healesville,-37.63639883,145.5058152,t
3843003,2.02E+13,7/12/2018,Single room Collingwood/ City,4925504,"Collingwood, VIC, Australia",Collingwood,-37.79635432,144.989094,f
3843588,2.02E+13,7/12/2018,Charming 2BR Apt. Fitzroy Oasis Close to CBD.,4439511,"North Fitzroy, VIC, Australia",North Fitzroy,-37.78333961,144.9790055,f
3844338,2.02E+13,7/12/2018,Beautiful Large Beachside Home,19546603,"Seaford, VIC, Australia",Seaford,-38.12701623,145.1237456,t
3845375,2.02E+13,7/12/2018,Boutique Penthouse with Rooftop Terrace and Views,7642484,"Fitzroy, VIC, Australia",Fitzroy,-37.7996292,144.9794002,t
3846519,2.02E+13,7/12/2018,Paris End Luxury Apartment-Stylish above Sheraton,19828291,"Melbourne, VIC, Australia",Melbourne,-37.81211958,144.97327,t
3852488,2.02E+13,7/12/2018,BEAUTIFUL APARTMENT- PORT MELBOURNE,3896535,"Port Melbourne, VIC, Australia",Port Melbourne,-37.8411614,144.9439588,t
3854103,2.02E+13,7/12/2018,St Kilda/Elwood Edwardian 3br,3721646,"Elwood, VIC, Australia",Elwood,-37.87426449,144.9817686,t
3855158,2.02E+13,7/12/2018,Boutique Studio inc Bathroom+Kitchen near CBD,13469724,"Flemington, VIC, Australia",Flemington,-37.78630138,144.935872,t
3860614,2.02E+13,7/12/2018,"Abode City Centre, Modern, Sub-Penthouse, Spectacular Views, Resort Facilities",2478306,"Melbourne, Australia",Melbourne,-37.80861851,144.9677331,t
3865673,2.02E+13,7/12/2018,Spacious waterfront apartment right next to Crown,15205979,"Docklands, VIC, Australia",Docklands,-37.82425871,144.9493326,t
3875560,2.02E+13,7/12/2018,Comfy room with ensuite,19508322,"Toorak, VIC, Australia",Toorak,-37.840276,145.0060161,t
3878331,2.02E+13,7/12/2018,ST KILDA BEACH,19986520,"St Kilda, VIC, Australia",St Kilda,-37.86695362,144.9796408,t
3878476,2.02E+13,7/12/2018,"""Alfred Square"" - Pearl Apartments",9028154,"St Kilda, VIC, Australia",St Kilda,-37.86377016,144.9749437,t
3878539,2.02E+13,7/12/2018,Room available short term Preston,20047388,"Preston, VIC, Australia",Preston,-37.73428559,145.0010165,t
3878601,2.02E+13,7/12/2018,Cosy East Brunswick Cottage,15503498,"Brunswick East, VIC, Australia",Brunswick East,-37.76600222,144.9799276,t
3878603,2.02E+13,7/12/2018,A Cool Character,16987570,"Footscray, VIC, Australia",Footscray,-37.80126198,144.8897874,t
3891444,2.02E+13,7/12/2018,Enjoy the view - RICHMOND tree tops,5697302,"Richmond, VIC, Australia",Richmond,-37.82024343,144.9946403,t
3891485,2.02E+13,7/12/2018,Unbeatable Melbourne location,20137311,"Melbourne, VIC, Australia",Melbourne,-37.81489105,144.9717447,t
3892650,2.02E+13,7/12/2018,Position Perfect The Courtyard No 4,913736,"Brunswick, VIC, Australia",Brunswick,-37.76684143,144.9700757,t
3898472,2.02E+13,7/12/2018,Charming room in spacious flat,20185613,"St Kilda East, VIC, Australia",St Kilda East,-37.86511755,144.997113,f
3901481,2.02E+13,7/12/2018,Central living in Prahran,20203186,"Melbourne, VIC, Australia",Melbourne,-37.85259063,144.9818251,t
3907604,2.02E+13,7/12/2018,Boutique Apt Lt Bourke  unit 3,2474010,"Melbourne, VIC, Australia",Melbourne,-37.80952717,144.9703806,t
3908598,2.02E+13,7/12/2018,loft - ware house living,17941054,"Clifton Hill, VIC, Australia",Clifton Hill,-37.7950953,144.9993949,t
3910482,2.02E+13,7/12/2018,Live the Eureka lifestyle!,20255001,"Southbank, VIC, Australia",Southbank,-37.82144247,144.9635214,f
3916276,2.02E+13,7/12/2018,1 Bedroom Suite in Melbourne CBD - 7 Nights,1403803,"Melbourne, VIC, Australia",Melbourne,-37.81967242,144.9607806,t
3916814,2.02E+13,7/12/2018,2 Bedroom Suite in Melbourne CBD,1403803,"Melbourne, VIC, Australia",Melbourne,-37.82002346,144.9602685,t
3918737,2.02E+13,7/12/2018,Apartments 0f Waverley 2BR,20300233,"Glen Waverley, VIC, Australia",Glen Waverley,-37.88897186,145.163772,t
3925734,2.02E+13,7/12/2018,Vintage Lucy Suite,19541821,"Emerald, VIC, Australia",Emerald,-37.93629007,145.4384891,t
3947279,2.02E+13,7/12/2018,Central Melbourne Studio Apartment,16797421,"Melbourne, VIC, Australia",Melbourne,-37.8140866,144.9668997,t
3953099,2.02E+13,7/12/2018,The Treetops Room - Views Forever.,5681361,"Smiths Gully, VIC, Australia",Smiths Gully,-37.62416117,145.2913252,t
3953433,2.02E+13,7/12/2018,Downtown,20490774,"Melbourne, VIC, Australia",Melbourne,-37.81484936,144.9610868,t
3953893,2.02E+13,7/12/2018,Luxury Deco in the Domain,1210450,"South Yarra, VIC, Australia",South Yarra,-37.83809933,144.9831954,t
3953901,2.02E+13,7/12/2018,Ringwood North Bungalow,20494571,"Ringwood North, VIC, Australia",Ringwood North,-37.80503803,145.2168564,t
3963271,2.02E+13,7/12/2018,One Bedroom Apartment - Double,20540732,"East Melbourne, VIC, Australia",East Melbourne,-37.80955985,144.9885292,t
3966224,2.02E+13,7/12/2018,Aggies of East Melbourne,20378364,"East Melbourne, VIC, Australia",East Melbourne,-37.81790632,144.9806262,t
3972175,2.02E+13,7/12/2018,Parkland Privacy near the City,20586708,"Melbourne, VIC, Australia",Melbourne,-37.77972804,144.988231,t
3981644,2.02E+13,7/12/2018,Gorgeous mid-century apartment!,735474,"Carlton, VIC, Australia",Carlton,-37.79419296,144.9733704,t
3981785,2.02E+13,7/12/2018,Wiggley Bottom Garden Apartment,5205726,"Badger Creek, VIC, Australia",Badger Creek,-37.69919048,145.5280976,t
3982159,2.02E+13,7/12/2018,Hero Apartment  'Home Away From Home' in CBD,5746050,"Melbourne, VIC, Australia",Melbourne,-37.81304056,144.9683803,t
3989457,2.02E+13,7/12/2018,Cosey suburban cottage,14922187,"Ashwood, VIC, Australia",Ashwood,-37.86379907,145.0970192,t
3994498,2.02E+13,7/12/2018,Royal Stays 1 Bdr Apt Near Crown(1501),4170460,"Southbank, VIC, Australia",Southbank,-37.82658198,144.9596184,t
4000736,2.02E+13,7/12/2018,Horsey Haven on Hillcrest,5528095,"Warrandyte South, VIC, Australia",Warrandyte South,-37.75742487,145.2513108,t
4001156,2.02E+13,7/12/2018,ST KILDA STYLISH APARTMENT 14 You will love it!,10061304,"St Kilda West, VIC, Australia",St Kilda West,-37.86033116,144.9762506,t
4007522,2.02E+13,7/12/2018,Great 4 bdrm home in St.kilda east,20489312,"Ripponlea, VIC, Australia",Ripponlea,-37.879338,144.9964681,t
4007981,2.02E+13,7/12/2018,St Kilda Beach Sunny 2 bdrm House,15396641,"St Kilda, VIC, Australia",St Kilda,-37.86520753,144.9805466,t
4011402,2.02E+13,7/12/2018,"ABODE - Northbank 1 Bedroom, space, location",4410164,"Melbourne, VIC, Australia",Melbourne,-37.82201216,144.9561715,t
4016089,2.02E+13,7/12/2018,Comfort in convenient location,20823485,"Reservoir, VIC, Australia",Reservoir,-37.71107585,145.0049158,t
4025522,2.02E+13,7/12/2018,"Chic Warehouse Conversion, Richmond",20870668,"Richmond, VIC, Australia",Richmond,-37.81883771,144.9996686,t
4025925,2.02E+13,7/12/2018,Elegant and Easy Access short stay,20873383,"Hawthorn East, VIC, Australia",Hawthorn East,-37.84534441,145.046963,t
4026319,2.02E+13,7/12/2018,Private room in massive warehouse,20875666,"West Melbourne, VIC, Australia",West Melbourne,-37.80415331,144.9404269,t
4035283,2.02E+13,7/12/2018,South Melbourne Escape,20922366,"South Melbourne, VIC, Australia",South Melbourne,-37.83496483,144.9638274,t
4036340,2.02E+13,7/12/2018,Bayside Serenity,2466132,"Parkdale, VIC, Australia",Parkdale,-37.99930097,145.0800674,f
4040906,2.02E+13,7/12/2018,Elwood Townhouse Delight,1710397,"Elwood, VIC, Australia",Elwood,-37.87858702,144.9903363,t
4041771,2.02E+13,7/12/2018,"Family home, CBD, St Kilda & Beach",19554719,"Middle Park, VIC, Australia",Middle Park,-37.85373861,144.9671139,t
4042096,2.02E+13,7/12/2018,"Melbourne, Monash, Oakleigh, Clayton,  large loft",16446492,"Huntingdale, VIC, Australia",Huntingdale,-37.90803697,145.1123216,t
4048024,2.02E+13,7/12/2018,SouthYarra Exec (2br2bathWIFI+CarP),3721646,"South Yarra, VIC, Australia",South Yarra,-37.83761695,144.9934154,t
4048243,2.02E+13,7/12/2018,3 double bedroom spacious house,14922750,"St Kilda East, VIC, Australia",St Kilda East,-37.87151482,144.9966598,t
4049460,2.02E+13,7/12/2018,"Suburban charm, great location",20998360,"Ringwood, VIC, Australia",Ringwood,-37.82443537,145.2312677,t
4053731,2.02E+13,7/12/2018,Z2 Bedroom City Retreat 5,5138361,"Southbank, VIC, Australia",Southbank,-37.82377794,144.9671593,t
4053773,2.02E+13,7/12/2018,Flexible garden studio: choose 1 or 2 bedrooms  â™¥ï¸,14461787,"Mt Waverley, VIC, Australia",Mt Waverley,-37.85597824,145.1380035,t
4061247,2.02E+13,7/12/2018,2BD - Stylish Spacious Grand Victorian Apartment,680332,"Elsternwick, VIC, Australia",Elsternwick,-37.89015247,145.0038415,t
4061499,2.02E+13,7/12/2018,At the heart of Melbourne,21065955,"Melbourne, VIC, Australia",Melbourne,-37.81746421,144.9651936,t
4061619,2.02E+13,7/12/2018,Spacious 2BR townhouse in Elwood,21067535,"Elwood, VIC, Australia",Elwood,-37.87552399,144.9907895,t
4061674,2.02E+13,7/12/2018,"Spacious Cottage, Nice Patio Garden",13467801,"Richmond, VIC, Australia",Richmond,-37.81831025,144.9923962,t
4062164,2.02E+13,7/12/2018,Sublet in Sunny Paradise,17904512,"Brunswick, VIC, Australia",Brunswick,-37.75580637,144.9587593,t
4067923,2.02E+13,7/12/2018,"Quiet, inner Melbourne, conveniently located",18037920,"Brunswick East, VIC, Australia",Brunswick East,-37.77332409,144.9765006,t
4069702,2.02E+13,7/12/2018,Spacious Art Deco In Melbourne CBD,21107808,"Melbourne, VIC, Australia",Melbourne,-37.81986836,144.9686342,t
4070101,2.02E+13,7/12/2018,Designer 2 fl house rooftop with city views,3962235,"Cremorne, VIC, Australia",Cremorne,-37.82925812,144.9939986,t
4070705,2.02E+13,7/12/2018,Grand City Views and Sunsets From Modern Melbourne Apartment,3907770,"Southbank, VIC, Australia",Southbank,-37.82643387,144.9580834,t
4071663,2.02E+13,7/12/2018,Close to everything in South Yarra,1753791,"South Yarra, VIC, Australia",South Yarra,-37.83704587,144.9869901,t
4072305,2.02E+13,7/12/2018,Romantic Cottage in Olinda,21120844,"Olinda, VIC, Australia",Olinda,-37.8511864,145.362524,t
4072703,2.02E+13,7/12/2018,Art deco townhouse -North Melbourne,14432494,"North Melbourne, VIC, Australia",North Melbourne,-37.80435881,144.9430641,t
4077929,2.02E+13,7/12/2018,Birches Townhouse,20540732,"East Melbourne, VIC, Australia",East Melbourne,-37.80956051,144.9887137,t
4079874,2.02E+13,7/12/2018,Inner city double room and ensuite,3326814,"Carlton North, VIC, Australia",Carlton North,-37.7875629,144.9687029,t
4085252,2.02E+13,7/12/2018,McCrae Street 2bed 2bath Apartment,21189565,"Docklands, VIC, Australia",Docklands,-37.82089815,144.9503285,t
4085924,2.02E+13,7/12/2018,Modern Spacious Apartment,21194089,"Mordialloc, VIC, Australia",Mordialloc,-38.00009188,145.0964214,f
4086374,2.02E+13,7/12/2018,2BDRM Sth Yarra VIEWS *WIFI+PARKING,1739996,"South Yarra, VIC, Australia",South Yarra,-37.83612389,144.9933484,t
4096442,2.02E+13,7/12/2018,Melbourne Tower (2) - Free WIFI,5507453,"Southbank, VIC, Australia",Southbank,-37.823976,144.9614074,t
4099750,2.02E+13,7/12/2018,St Kilda Room in the Treetops,12594511,"St Kilda, VIC, Australia",St Kilda,-37.87227753,144.9835809,f
4101756,2.02E+13,7/12/2018,Fabulous Flinders St,21277070,"Melbourne, VIC, Australia",Melbourne,-37.81683129,144.9717655,t
4102839,2.02E+13,7/12/2018,"Historic home, inner city fringe, Abbotsford, Melb",21282502,"Abbotsford, VIC, Australia",Abbotsford,-37.81015063,145.0025272,t
4106740,2.02E+13,7/12/2018,"We're <1km from the beach, Albert Park, Chapel St!",21305881,"St Kilda, VIC, Australia",St Kilda,-37.85663552,144.9862524,t
4106918,2.02E+13,7/12/2018,"Spacious, stylish room",1725482,"Footscray, VIC, Australia",Footscray,-37.80536603,144.9035385,t
4107563,2.02E+13,7/12/2018,"Beautiful, cosy, light filled room",1725482,"Footscray, VIC, Australia",Footscray,-37.80399241,144.903336,t
4114423,2.02E+13,7/12/2018,SY Entert(2BR+2BATH+WIFI+CARP),3721646,"South Yarra, VIC, Australia",South Yarra,-37.83718632,144.9934312,t
4122275,2.02E+13,7/12/2018,LUXICO - Mason St (Hawthorn),11914644,"Hawthorn, Melbourne, VIC, Australia","Hawthorn, Melbourne",-37.81690208,145.017946,t
4122488,2.02E+13,7/12/2018,St Kilda's Loft Beachside Hideaway,10621363,"St Kilda, VIC, Australia",St Kilda,-37.86110128,144.9731581,t
4123708,2.02E+13,7/12/2018,Style in the Heart of Carlton,1710397,"Carlton, VIC, Australia",Carlton,-37.79374152,144.9654596,t
4124388,2.02E+13,7/12/2018,The North Fitzroy Stables,21395296,"Fitzroy North, VIC, Australia",Fitzroy North,-37.78255061,144.9896013,t
4124588,2.02E+13,7/12/2018,Stunning brand new apartment ,15408427,"Prahran, VIC, Australia",Prahran,-37.84929407,144.9929721,t
4132015,2.02E+13,7/12/2018,Delightful Southbank One Apartment,21436321,"Southbank, VIC, Australia",Southbank,-37.8231148,144.9611468,t
4137549,2.02E+13,7/12/2018,Gorgeous 4 bedroom family home,15842581,"Surrey Hills, VIC, Australia",Surrey Hills,-37.8331761,145.1052691,t
4139809,2.02E+13,7/12/2018,North Fitzroy Tardis,13681422,"Fitzroy North, VIC, Australia",Fitzroy North,-37.79224247,144.9769661,t
4144312,2.02E+13,7/12/2018,"Self contained Bungalow, 20min's from City Center!",13840654,"Coburg North, VIC, Australia",Coburg North,-37.72225522,144.9591714,t
4145386,2.02E+13,7/12/2018,10 Mins from Tullamarine Airport,21505124,"Broadmeadows , VIC, Australia",Broadmeadows ,-37.69044868,144.9296746,t
4145486,2.02E+13,7/12/2018,"Bright 2BR home, off street parking & wifi",3970719,"Hampton, VIC, Australia",Hampton,-37.94235964,145.0142716,t
4148805,2.02E+13,7/12/2018,Orange Serviced Apartment,21522373,"Glen Waverley, VIC, Australia",Glen Waverley,-37.8813095,145.1602757,t
4151733,2.02E+13,7/12/2018,ENDA COTTAGE Accommodation,21161596,"Healesville, VIC, Australia",Healesville,-37.66052601,145.5089677,t
4152627,2.02E+13,7/12/2018,above the rooftops of Fitzroy,14027444,"Fitzroy, VIC, Australia",Fitzroy,-37.8037499,144.9819769,t
4152686,2.02E+13,7/12/2018,large house in central Fitzroy,14027444,"Fitzroy, VIC, Australia",Fitzroy,-37.80357963,144.9824957,t
4157611,2.02E+13,7/12/2018,Self-contained Rural Apartment,21574284,"Diggers Rest, VIC, Australia",Diggers Rest,-37.59352311,144.6764005,t
4157720,2.02E+13,7/12/2018,Melbourne CBD studio,21575779,"Melbourne, VIC, Australia",Melbourne,-37.82143925,144.9572023,t
4159322,2.02E+13,7/12/2018,Bedroom for female guests in North Carlton,21585005,"Princes Hill, VIC, Australia",Princes Hill,-37.77964793,144.9656327,t
4165254,2.02E+13,7/12/2018,Creative Comfort walk to CBD & MCG,20051309,"East Melbourne, VIC, Australia",East Melbourne,-37.81475368,144.9852409,t
4165821,2.02E+13,7/12/2018,Cute 1BD apartment in St Kilda,20825983,"St Kilda, VIC, Australia",St Kilda,-37.86006495,144.9860433,t
4174441,2.02E+13,7/12/2018,MODERN 2BR-2BTH APT 270Âº View,10394006,"Melbourne, VIC, Australia",Melbourne,-37.80997153,144.959265,f
4175175,2.02E+13,7/12/2018,Darebin Parklands/serenity & views,11022443,"Ivanhoe, VIC, Australia",Ivanhoe,-37.77125626,145.0379416,t
4175385,2.02E+13,7/12/2018,"Private Ensuite Bedroom+WIFI,",1090993,"North Melbourne, VIC, Australia",North Melbourne,-37.78942204,144.9401226,t
4175571,2.02E+13,7/12/2018,LUXICO - Pasley St (South Yarra),11914644,"South Yarra, VIC, Australia",South Yarra,-37.84319481,144.9835905,t
4183013,2.02E+13,7/12/2018,Private Room in South Yarra with Balcony & Carpark,21672634,"South Yarra, VIC, Australia",South Yarra,-37.83741914,144.9920944,t
4183418,2.02E+13,7/12/2018,Twin/single & own bath in Brighton,4061934,"Brighton, VIC, Australia",Brighton,-37.91813043,145.0022938,t
4183440,2.02E+13,7/12/2018,Treetops - Alice Room,21704224,"Blackburn, VIC, Australia",Blackburn,-37.82592174,145.1463561,t
4185757,2.02E+13,7/12/2018,CAFFE: Stylish Melbourne CBD Apartment,5383441,"Melbourne, VIC, Australia",Melbourne,-37.81905042,144.9544591,t
4187269,2.02E+13,7/12/2018,Large Villa with Original Victorian Charm in the Inner City,20678107,"Richmond, VIC, Australia",Richmond,-37.81537629,144.9952633,t
4192167,2.02E+13,7/12/2018,Spacious Luxury Apartment,1660232,"Caulfield North, VIC, Australia",Caulfield North,-37.86568395,145.0220702,t
4192194,2.02E+13,7/12/2018,Beautiful Boutique Accommodation,21750954,"Healesville, VIC, Australia",Healesville,-37.59114831,145.5146672,t
4192637,2.02E+13,7/12/2018,The Nunnery Guesthouse 21 guests,21753170,"Fitzroy, VIC, Australia",Fitzroy,-37.80106445,144.9751861,t
4192903,2.02E+13,7/12/2018,Quiet room in Art deco Apartment,6463080,"Elsternwick, VIC, Australia",Elsternwick,-37.88952467,145.0055509,t
4207349,2.02E+13,7/12/2018,Private room with own shower North Melbourne,5843865,"North Melbourne, VIC, Australia",North Melbourne,-37.79955218,144.9455466,t
4211072,2.02E+13,7/12/2018,Treetops - Rose Room,21704224,"Blackburn, VIC, Australia",Blackburn,-37.82510527,145.1463069,t
4211153,2.02E+13,7/12/2018,Royal Stays 1 Bdr Apt Near Crown (RS1101),4170460,"Southbank, VIC, Australia",Southbank,-37.82693593,144.958739,t
4211458,2.02E+13,7/12/2018,Entire 2bdrm Toorak Apartment,8747189,"Toorak, VIC, Australia",Toorak,-37.84333555,145.0204879,t
4212013,2.02E+13,7/12/2018,Private room at rear of house,967188,"Ascot Vale, VIC, Australia",Ascot Vale,-37.77477836,144.9132549,t
4212247,2.02E+13,7/12/2018,Warehouse Living at its best - WIFI + Free parking,3763543,"Collingwood, VIC, Australia",Collingwood,-37.80152849,144.9851461,t
