,STOP_NAME,LATITUDE,LONGITUDE
6930,Tooronga Railway Station (Malvern),-37.849366,145.041734
6931,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6932,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6933,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6934,Coburg Railway Station (Coburg),-37.742345,144.963336
6935,Burnley Railway Station (Burnley),-37.82756,145.007555
6936,Seaholme Railway Station (Seaholme),-37.867842,144.840958
6937,East Richmond Railway Station (Richmond),-37.8264,144.997066
6938,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6939,Footscray Railway Station (Footscray),-37.801083,144.903199
6940,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6941,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
6942,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6943,West Richmond Railway Station (Richmond),-37.814949,144.991423
6944,Gardiner Railway Station (Glen Iris),-37.853279,145.051655
6945,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6946,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6947,East Richmond Railway Station (Richmond),-37.8264,144.997066
6948,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6949,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6950,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6951,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6952,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6953,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6954,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6955,Sunshine Railway Station (Sunshine),-37.788536,144.832878
6956,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
6957,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6958,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
6959,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6960,Windsor Railway Station (Windsor),-37.856053,144.992035
6961,Parliament Railway Station (Melbourne City),-37.811054,144.972911
6962,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6963,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
6964,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6965,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6966,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
6967,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6968,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6969,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6970,Royal Park Railway Station (Parkville),-37.781193,144.952301
6971,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6972,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6973,South Yarra Railway Station (South Yarra),-37.838449,144.992342
6974,Balaclava Railway Station (Balaclava),-37.869488,144.993512
6975,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6976,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6977,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6978,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6979,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
6980,Burnley Railway Station (Burnley),-37.82756,145.007555
6981,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
6982,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6983,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6984,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6985,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6986,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
6987,Williamstown Beach Railway Station (Williamstown),-37.863982,144.894484
6988,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6989,Prahran Railway Station (Prahran),-37.849518,144.98986
6990,Gardiner Railway Station (Glen Iris),-37.853279,145.051655
6991,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6992,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6993,Dennis Railway Station (Northcote),-37.779187,145.008242
6994,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
6995,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
6996,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
6997,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
6998,Westgarth Railway Station (Northcote),-37.780621,144.999233
6999,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
7000,Armadale Railway Station (Armadale),-37.856452,145.019326
7001,Gardenvale Railway Station (Brighton),-37.896695,145.004168
7002,Ormond Railway Station (Ormond),-37.903212,145.039613
7003,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7004,Parliament Railway Station (Melbourne City),-37.811054,144.972911
7005,South Yarra Railway Station (South Yarra),-37.838449,144.992342
7006,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7007,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
7008,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7009,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7010,Flemington Racecourse Railway Station (Flemington),-37.787202,144.907589
7011,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7012,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7013,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7014,South Yarra Railway Station (South Yarra),-37.838449,144.992342
7015,East Richmond Railway Station (Richmond),-37.8264,144.997066
7016,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7017,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
7018,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7019,Flemington Racecourse Railway Station (Flemington),-37.787202,144.907589
7020,Jewell Railway Station (Brunswick),-37.774987,144.958717
7021,Prahran Railway Station (Prahran),-37.849518,144.98986
7022,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7023,Prahran Railway Station (Prahran),-37.849518,144.98986
7024,Northcote Railway Station (Northcote),-37.769865,144.995277
7025,Burnley Railway Station (Burnley),-37.82756,145.007555
7026,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7027,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
7028,Windsor Railway Station (Windsor),-37.856053,144.992035
7029,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7030,Toorak Railway Station (Armadale),-37.850774,145.013909
7031,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
7032,South Yarra Railway Station (South Yarra),-37.838449,144.992342
7033,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7034,North Richmond Railway Station (Richmond),-37.810398,144.9925
7035,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
7036,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7037,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7038,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7039,Newmarket Railway Station (Flemington),-37.787328,144.928978
7040,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
7041,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7042,Thornbury Railway Station (Thornbury),-37.755052,144.998572
7043,South Yarra Railway Station (South Yarra),-37.838449,144.992342
7044,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7045,Prahran Railway Station (Prahran),-37.849518,144.98986
7046,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7047,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7048,Balaclava Railway Station (Balaclava),-37.869488,144.993512
7049,Windsor Railway Station (Windsor),-37.856053,144.992035
7050,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7051,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7052,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
7053,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
7054,Northcote Railway Station (Northcote),-37.769865,144.995277
7055,West Footscray Railway Station (West Footscray),-37.801803,144.883985
7056,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7057,Armadale Railway Station (Armadale),-37.856452,145.019326
7058,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7059,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
7060,West Richmond Railway Station (Richmond),-37.814949,144.991423
7061,Burnley Railway Station (Burnley),-37.82756,145.007555
7062,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7063,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
7064,Windsor Railway Station (Windsor),-37.856053,144.992035
7065,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7066,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7067,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7068,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
7069,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
7070,Brunswick Railway Station (Brunswick),-37.767721,144.959587
7071,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7072,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7073,Gardenvale Railway Station (Brighton),-37.896695,145.004168
7074,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
7075,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7076,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7077,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7078,Dennis Railway Station (Northcote),-37.779187,145.008242
7079,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7080,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
7081,Windsor Railway Station (Windsor),-37.856053,144.992035
7082,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7083,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7084,Gardenvale Railway Station (Brighton),-37.896695,145.004168
7085,North Richmond Railway Station (Richmond),-37.810398,144.9925
7086,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
7087,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7088,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7089,Pascoe Vale Railway Station (Pascoe Vale),-37.730756,144.928196
7090,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7091,Armadale Railway Station (Armadale),-37.856452,145.019326
7092,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7093,Brunswick Railway Station (Brunswick),-37.767721,144.959587
7094,South Yarra Railway Station (South Yarra),-37.838449,144.992342
7095,Hawthorn Railway Station (Hawthorn),-37.821826,145.022899
7096,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7097,Balaclava Railway Station (Balaclava),-37.869488,144.993512
7098,Croxton Railway Station (Northcote),-37.764101,144.997056
7099,Essendon Railway Station (Essendon),-37.756012,144.916198
7100,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7101,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7102,Toorak Railway Station (Armadale),-37.850774,145.013909
7103,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7104,Williamstown Beach Railway Station (Williamstown),-37.863982,144.894484
7105,South Yarra Railway Station (South Yarra),-37.838449,144.992342
7106,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
7107,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
7108,Armadale Railway Station (Armadale),-37.856452,145.019326
7109,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
7110,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7111,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7112,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7113,South Yarra Railway Station (South Yarra),-37.838449,144.992342
7114,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
7115,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
7116,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
7117,West Richmond Railway Station (Richmond),-37.814949,144.991423
7118,Darebin Railway Station (Ivanhoe),-37.774963,145.038476
7119,Parliament Railway Station (Melbourne City),-37.811054,144.972911
7120,Parliament Railway Station (Melbourne City),-37.811054,144.972911
7121,Parliament Railway Station (Melbourne City),-37.811054,144.972911
7122,Parliament Railway Station (Melbourne City),-37.811054,144.972911
7123,Parliament Railway Station (Melbourne City),-37.811054,144.972911
7124,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
7125,West Richmond Railway Station (Richmond),-37.814949,144.991423
7126,Parliament Railway Station (Melbourne City),-37.811054,144.972911
7127,Balaclava Railway Station (Balaclava),-37.869488,144.993512
7128,West Richmond Railway Station (Richmond),-37.814949,144.991423
7129,Balaclava Railway Station (Balaclava),-37.869488,144.993512
7130,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
7131,Prahran Railway Station (Prahran),-37.849518,144.98986
7132,Thornbury Railway Station (Thornbury),-37.755052,144.998572
7133,South Yarra Railway Station (South Yarra),-37.838449,144.992342
